params,episode,cumulative_reward,mean_waiting_time
encode_interval:8,0,-5179.0,19.64222950475654
encode_interval:8,1,2533.0,19.261207316935245
encode_interval:8,2,-616.0,20.68862657206404
encode_interval:8,3,-884.0,19.727141487148952
encode_interval:8,4,-1124.0,18.852127203687107
encode_interval:8,5,137.0,18.70497230211019
encode_interval:8,6,2951.0,18.144766891122117
encode_interval:8,7,-383.0,17.75913224896446
encode_interval:8,8,-3398.0,17.347105311344016
encode_interval:8,9,4326.0,16.83924557264705
encode_interval:8,10,-1450.0,16.349499698408536
encode_interval:8,11,593.0,15.958077811813201
encode_interval:8,12,1142.0,15.85628029979493
encode_interval:8,13,-1932.0,15.80010342598244
encode_interval:8,14,2383.0,14.646598084938816
encode_interval:8,15,-594.0,15.251772013128198
encode_interval:8,16,747.0,14.130173532669692
encode_interval:8,17,-4353.0,14.724084091441764
encode_interval:8,18,43.0,14.645252987003614
encode_interval:8,19,2743.0,14.37062841457053
encode_interval:8,20,347.0,13.763078330674295
encode_interval:8,21,-1417.0,13.337572083596042
encode_interval:8,22,217.0,13.740101458525807
encode_interval:8,23,2276.0,13.041046099630517
encode_interval:8,24,-434.0,12.883420969298411
encode_interval:8,25,-24.0,12.648007833029741
encode_interval:8,26,-1053.0,13.05807333182915
encode_interval:8,27,534.0,12.975863727316959
encode_interval:8,28,-75.0,12.127881681458375
encode_interval:8,29,543.0,12.030550943656811
encode_interval:8,30,-1510.0,12.44164517804268
encode_interval:8,31,661.0,12.259242460744538
encode_interval:8,32,1556.0,11.568422932185621
encode_interval:8,33,-3830.0,12.215907972597153
encode_interval:8,34,2899.0,11.479106809861587
encode_interval:8,35,-99.0,11.358067107589928
encode_interval:8,36,76.0,11.15081029139279
encode_interval:8,37,-72.0,10.671388995087684
encode_interval:8,38,-23.0,10.694610108244254
encode_interval:8,39,972.0,10.575090729754407
encode_interval:8,40,-2137.0,10.52728026255679
encode_interval:8,41,244.0,10.000820707351407
encode_interval:8,42,1354.0,9.786198126082919
encode_interval:8,43,780.0,10.100736380792595
encode_interval:8,44,116.0,9.836481858578642
encode_interval:8,45,-1886.0,9.415207920524146
encode_interval:8,46,1342.0,8.61389393853537
encode_interval:8,47,267.0,8.536197673038377
encode_interval:8,48,-244.0,8.960075593793015
encode_interval:8,49,-292.0,8.508917388535044
encode_interval:10,0,-5922.0,19.799384224488673
encode_interval:10,1,1410.0,20.018554678535605
encode_interval:10,2,2459.0,19.121499319768834
encode_interval:10,3,-2311.0,19.002390724716513
encode_interval:10,4,-5282.0,19.182473498015373
encode_interval:10,5,6145.0,18.109299526711993
encode_interval:10,6,122.0,18.533784729069758
encode_interval:10,7,-4750.0,17.592677603474712
encode_interval:10,8,4929.0,17.928093180141747
encode_interval:10,9,274.0,18.104037401083687
encode_interval:10,10,-166.0,17.102494304351268
encode_interval:10,11,-1781.0,16.66408396484187
encode_interval:10,12,1248.0,17.051195734255998
encode_interval:10,13,1218.0,16.497181957191035
encode_interval:10,14,88.0,15.924095200443213
encode_interval:10,15,-284.0,15.340492335413744
encode_interval:10,16,-1198.0,15.236813096749644
encode_interval:10,17,1787.0,15.16016324057518
encode_interval:10,18,-1128.0,15.119216069840897
encode_interval:10,19,367.0,14.729202024706613
encode_interval:10,20,-116.0,13.913096722527618
encode_interval:10,21,-249.0,14.423264970490841
encode_interval:10,22,579.0,13.941117736431202
encode_interval:10,23,399.0,13.587789460064409
encode_interval:10,24,-2868.0,13.52806845282348
encode_interval:10,25,3649.0,12.647693179854077
encode_interval:10,26,-1167.0,12.838216452543056
encode_interval:10,27,-1180.0,13.212074065610944
encode_interval:10,28,1784.0,12.786183217046299
encode_interval:10,29,676.0,13.333499785393926
encode_interval:10,30,-3487.0,12.377791844765381
encode_interval:10,31,3383.0,12.733920431466588
encode_interval:10,32,-1073.0,12.058279682299794
encode_interval:10,33,957.0,12.19662577454075
encode_interval:10,34,-669.0,12.050376600251862
encode_interval:10,35,477.0,12.081542279463013
encode_interval:10,36,-1831.0,12.246272763516158
encode_interval:10,37,1806.0,11.431516349637052
encode_interval:10,38,10.0,11.545268860041567
encode_interval:10,39,716.0,11.687652470614697
encode_interval:10,40,-2328.0,11.325276496607417
encode_interval:10,41,2137.0,11.409401429750197
encode_interval:10,42,-596.0,11.253760072061127
encode_interval:10,43,-130.0,11.449232285199678
encode_interval:10,44,983.0,11.506709881845909
encode_interval:10,45,-1710.0,11.27756315806614
encode_interval:10,46,1308.0,10.484538925915475
encode_interval:10,47,222.0,10.376870908899585
encode_interval:10,48,298.0,10.256829597766261
encode_interval:10,49,-2882.0,10.501457786002366
encode_interval:14,0,-1526.0,20.631401567046385
encode_interval:14,1,-7891.0,19.63317127472322
encode_interval:14,2,941.0,19.75636716919897
encode_interval:14,3,-350.0,18.699019755904096
encode_interval:14,4,3171.0,18.396839810879914
encode_interval:14,5,369.0,18.51363337601731
encode_interval:14,6,2479.0,18.62903966777314
encode_interval:14,7,-9121.0,18.62158146403823
encode_interval:14,8,8764.0,18.234212810038716
encode_interval:14,9,1479.0,17.734938362636186
encode_interval:14,10,-1449.0,17.45661127884191
encode_interval:14,11,1514.0,17.500382822037253
encode_interval:14,12,-1008.0,16.369522696866703
encode_interval:14,13,-75.0,16.092702815659198
encode_interval:14,14,-2425.0,16.69787373969949
encode_interval:14,15,3531.0,15.785653752815627
encode_interval:14,16,-1468.0,16.419503623283553
encode_interval:14,17,-1558.0,16.398084763599545
encode_interval:14,18,2704.0,15.49558701042117
encode_interval:14,19,-46.0,14.857726080147968
encode_interval:14,20,-1745.0,15.205473490847014
encode_interval:14,21,2306.0,15.061001666050407
encode_interval:14,22,-196.0,14.297653881717936
encode_interval:14,23,218.0,14.30330449290276
encode_interval:14,24,-1298.0,14.3301275802658
encode_interval:14,25,-1396.0,14.253440867112248
encode_interval:14,26,2208.0,14.015999512755918
encode_interval:14,27,-2697.0,13.916919131620658
encode_interval:14,28,3205.0,13.191444854499823
encode_interval:14,29,-2200.0,13.563775639357331
encode_interval:14,30,1722.0,13.581369030311592
encode_interval:14,31,426.0,12.743748126982913
encode_interval:14,32,-1140.0,13.880318883649876
encode_interval:14,33,-287.0,13.139461925127831
encode_interval:14,34,1250.0,12.03859585240781
encode_interval:14,35,-314.0,12.745699947458048
encode_interval:14,36,-613.0,11.965563385944254
encode_interval:14,37,975.0,12.207345751870232
encode_interval:14,38,-1552.0,12.303066134361659
encode_interval:14,39,655.0,11.989247540519626
encode_interval:14,40,1507.0,12.156461579047912
encode_interval:14,41,-1777.0,11.695965668289109
encode_interval:14,42,978.0,12.05765975568306
encode_interval:14,43,-105.0,11.31005008832675
encode_interval:14,44,599.0,11.25172414874846
encode_interval:14,45,-2405.0,11.808401200666092
encode_interval:14,46,78.0,11.278624534572083
encode_interval:14,47,2932.0,11.02264729031748
encode_interval:14,48,-1452.0,11.034445252467851
encode_interval:14,49,193.0,11.00768555199505
encode_interval:4,0,-2957.0,19.970479797790876
encode_interval:4,1,-60.0,19.626482851915284
encode_interval:4,2,-1396.0,18.33134214655207
encode_interval:4,3,-3497.0,19.924270875994807
encode_interval:4,4,2801.0,18.238042111511064
encode_interval:4,5,2787.0,18.17882902701343
encode_interval:4,6,-713.0,18.60410046137889
encode_interval:4,7,-771.0,16.99863947182447
encode_interval:4,8,940.0,16.43034668957469
encode_interval:4,9,1082.0,16.181087411235755
encode_interval:4,10,-627.0,15.376730023794789
encode_interval:4,11,-373.0,15.4904116920095
encode_interval:4,12,-34.0,14.497552781124146
encode_interval:4,13,2010.0,14.314193167102015
encode_interval:4,14,-545.0,13.978276367362016
encode_interval:4,15,-342.0,13.373977981420376
encode_interval:4,16,-3017.0,13.922340095470924
encode_interval:4,17,4254.0,13.177394693958588
encode_interval:4,18,-2474.0,13.034059674716206
encode_interval:4,19,1646.0,12.399510132588107
encode_interval:4,20,-7799.0,11.87900408573295
encode_interval:4,21,6455.0,12.604979455779617
encode_interval:4,22,-668.0,11.743594409931259
encode_interval:4,23,-3153.0,12.027175944351402
encode_interval:4,24,5265.0,11.193188402775345
encode_interval:4,25,-1568.0,11.671025843880058
encode_interval:4,26,-405.0,10.911618270135767
encode_interval:4,27,2277.0,10.952868684441235
encode_interval:4,28,-2390.0,10.493197184280376
encode_interval:4,29,2088.0,10.533253270926467
encode_interval:4,30,-542.0,9.640237984648836
encode_interval:4,31,1080.0,9.698084902681286
encode_interval:4,32,-954.0,10.09988658043469
encode_interval:4,33,1055.0,9.414633829108832
encode_interval:4,34,-464.0,10.01529726804794
encode_interval:4,35,547.0,8.810288109479872
encode_interval:4,36,-356.0,8.199074877695878
encode_interval:4,37,-651.0,8.801718521000833
encode_interval:4,38,1036.0,7.042966661483092
encode_interval:4,39,-46.0,8.39846061002636
encode_interval:4,40,204.0,7.010785068102997
encode_interval:4,41,78.0,7.610167563610855
encode_interval:4,42,-140.0,6.696590502510017
encode_interval:4,43,-686.0,6.7037679633941725
encode_interval:4,44,917.0,6.618112502682575
encode_interval:4,45,-1024.0,5.602575130995155
encode_interval:4,46,918.0,4.895151582430394
encode_interval:4,47,115.0,5.568142076487722
encode_interval:4,48,-236.0,5.5245398648630255
encode_interval:4,49,214.0,5.546551697102801
encode_interval:6,0,-5907.0,19.071052847237894
encode_interval:6,1,-493.0,19.78448980072926
encode_interval:6,2,3635.0,19.82582949351325
encode_interval:6,3,1933.0,18.503916510637673
encode_interval:6,4,-4937.0,18.198993487182214
encode_interval:6,5,3199.0,18.308022399178817
encode_interval:6,6,1231.0,17.763010786563758
encode_interval:6,7,-380.0,16.453669644046837
encode_interval:6,8,-4964.0,16.726682635543206
encode_interval:6,9,4755.0,15.632627163891566
encode_interval:6,10,-2066.0,15.475286926437386
encode_interval:6,11,518.0,14.965459860060768
encode_interval:6,12,2890.0,14.655452148199867
encode_interval:6,13,-3720.0,14.92611876173945
encode_interval:6,14,1034.0,14.605288539354158
encode_interval:6,15,631.0,14.099185893512496
encode_interval:6,16,2285.0,14.157927648718076
encode_interval:6,17,-5572.0,13.316799983249723
encode_interval:6,18,2283.0,12.937096004151893
encode_interval:6,19,1747.0,13.353858257086632
encode_interval:6,20,837.0,13.216247844551095
encode_interval:6,21,-404.0,12.688391200409454
encode_interval:6,22,-1934.0,12.212192926026963
encode_interval:6,23,1327.0,12.16175984932308
encode_interval:6,24,-3127.0,12.346338877869506
encode_interval:6,25,3708.0,12.326117146013514
encode_interval:6,26,606.0,11.801367202848706
encode_interval:6,27,-51.0,11.770532923444563
encode_interval:6,28,-1419.0,11.44936045171181
encode_interval:6,29,-1014.0,11.746157643133403
encode_interval:6,30,197.0,11.752509106254198
encode_interval:6,31,1548.0,11.000283125331094
encode_interval:6,32,-586.0,11.047618869558548
encode_interval:6,33,-369.0,10.776329391277802
encode_interval:6,34,-4154.0,10.857131003801351
encode_interval:6,35,3012.0,10.864859479533731
encode_interval:6,36,1621.0,10.059394379634
encode_interval:6,37,-42.0,9.503692289429612
encode_interval:6,38,1456.0,10.164114448808494
encode_interval:6,39,-1629.0,9.73956245132241
encode_interval:6,40,1989.0,9.614806926327725
encode_interval:6,41,-690.0,9.63701618424851
encode_interval:6,42,-993.0,9.550684919768353
encode_interval:6,43,1383.0,8.930991546318557
encode_interval:6,44,275.0,8.10457395663271
encode_interval:6,45,-402.0,8.081977579190832
encode_interval:6,46,-894.0,8.192214498495177
encode_interval:6,47,-1071.0,8.522021487234976
encode_interval:6,48,1045.0,7.304452082551336
encode_interval:6,49,979.0,7.846893868345656
