params,episode,cumulative_reward,mean_waiting_time,elapsed_time
reward_fn:diff_waitingTime,36,-54.0,3.285770730541673,22.505280256271362
reward_fn:diff_waitingTime,37,130.0,3.41795585357513,23.27411460876465
reward_fn:diff_waitingTime,38,-55.0,3.0789181526015796,22.90239429473877
reward_fn:diff_waitingTime,39,24.0,3.100440399943494,23.050844192504883
reward_fn:diff_waitingTime,40,16.0,2.9634416720254104,22.749804973602295
reward_fn:diff_waitingTime,41,-82.0,3.171749594585922,23.18972158432007
reward_fn:diff_waitingTime,42,111.0,2.7194134553284206,22.733195304870605
reward_fn:diff_waitingTime,43,-270.0,3.16958628618119,23.114110708236694
reward_fn:diff_waitingTime,44,142.0,2.874093129477059,22.82053279876709
reward_fn:diff_waitingTime,45,96.0,2.672258048957702,22.842329502105713
reward_fn:diff_waitingTime,46,-116.0,2.433863512925694,22.23411226272583
reward_fn:diff_waitingTime,47,61.0,2.59847263939638,22.675039529800415
reward_fn:diff_waitingTime,48,77.0,2.4827368084470693,24.18458342552185
reward_fn:diff_waitingTime,49,10.0,2.3789179128724522,22.873682975769043
reward_fn:diff_cumulativeWaitingTime,0,-9983.0,19.909542980924176,167.54938411712646
reward_fn:diff_cumulativeWaitingTime,1,-9776.0,19.088576836373626,144.69607615470886
reward_fn:diff_cumulativeWaitingTime,2,-10015.0,18.07629027448809,153.88614964485168
reward_fn:diff_cumulativeWaitingTime,3,-9521.0,17.37577018778812,129.834002494812
reward_fn:diff_cumulativeWaitingTime,4,-9052.0,16.846613878809762,145.57019352912903
reward_fn:diff_cumulativeWaitingTime,5,-8135.0,16.24243650195049,126.1870768070221
reward_fn:diff_cumulativeWaitingTime,6,-9142.0,15.467740659723656,113.20949578285217
reward_fn:diff_cumulativeWaitingTime,7,-5857.0,14.548369329268453,103.05079793930054
reward_fn:diff_cumulativeWaitingTime,8,-10271.0,14.269275959022664,100.9227569103241
reward_fn:diff_cumulativeWaitingTime,9,-6225.0,13.847905930516475,95.66403913497925
reward_fn:diff_cumulativeWaitingTime,10,-8518.0,13.425201974043107,104.5988118648529
reward_fn:diff_cumulativeWaitingTime,11,-7917.0,12.016954494086896,87.15142512321472
reward_fn:diff_cumulativeWaitingTime,12,-7866.0,12.112077286538394,95.75604128837585
reward_fn:diff_cumulativeWaitingTime,13,-7985.0,12.819030595588265,83.28240132331848
reward_fn:diff_cumulativeWaitingTime,14,-5428.0,11.96772273500614,82.73004055023193
reward_fn:diff_cumulativeWaitingTime,15,-3644.0,10.56296460644735,75.16385126113892
reward_fn:diff_cumulativeWaitingTime,16,-5539.0,10.420852429958426,71.53673911094666
reward_fn:diff_cumulativeWaitingTime,17,-4439.0,9.413181604440611,68.01601099967957
reward_fn:diff_cumulativeWaitingTime,18,-2314.0,9.409012512400713,72.15671610832214
reward_fn:diff_cumulativeWaitingTime,19,-5318.0,8.947047832840818,67.23400235176086
reward_fn:diff_cumulativeWaitingTime,20,-416.0,8.503841860130319,63.451184034347534
reward_fn:diff_cumulativeWaitingTime,21,-2787.0,8.206748436099701,63.59381628036499
reward_fn:diff_cumulativeWaitingTime,22,-322.0,6.746817476250087,55.487664222717285
reward_fn:diff_cumulativeWaitingTime,23,-1528.0,6.750335574051982,55.042263984680176
reward_fn:diff_cumulativeWaitingTime,24,-451.0,6.429857189342388,53.70666742324829
reward_fn:diff_cumulativeWaitingTime,25,-1353.0,6.455740159661729,52.02892208099365
reward_fn:diff_cumulativeWaitingTime,26,-5731.0,5.447495641269066,48.84207773208618
reward_fn:diff_cumulativeWaitingTime,27,-198.0,4.6974848105636235,43.60746502876282
reward_fn:diff_cumulativeWaitingTime,28,-2006.0,4.558312561968129,44.414252519607544
reward_fn:diff_cumulativeWaitingTime,29,-2311.0,4.708522092199382,44.369778871536255
reward_fn:diff_cumulativeWaitingTime,30,-1509.0,4.393141950568704,45.00044131278992
reward_fn:diff_cumulativeWaitingTime,31,-661.0,3.8906036043831516,41.42519211769104
reward_fn:diff_cumulativeWaitingTime,32,-665.0,4.258536140730371,44.53384208679199
reward_fn:diff_cumulativeWaitingTime,33,-487.0,3.5125072856859703,40.655922174453735
reward_fn:diff_cumulativeWaitingTime,34,-2275.0,3.5844375483501234,41.00669264793396
reward_fn:diff_cumulativeWaitingTime,35,-161.0,4.061671899642755,43.54466676712036
reward_fn:diff_cumulativeWaitingTime,36,-48.0,3.137022347117532,38.095054388046265
reward_fn:diff_cumulativeWaitingTime,37,-449.0,3.2856151254312422,40.32370209693909
reward_fn:diff_cumulativeWaitingTime,38,-110.0,3.0180274093222237,39.16056847572327
reward_fn:diff_cumulativeWaitingTime,39,-11.0,2.899893617590231,38.60909986495972
reward_fn:diff_cumulativeWaitingTime,40,-115.0,2.646448099857766,37.79410243034363
reward_fn:diff_cumulativeWaitingTime,41,-550.0,2.7678490597503997,38.967984437942505
reward_fn:diff_cumulativeWaitingTime,42,-314.0,2.8144207671927868,38.46167039871216
reward_fn:diff_cumulativeWaitingTime,43,-439.0,2.697756548253194,37.71740746498108
reward_fn:diff_cumulativeWaitingTime,44,-148.0,2.4800625514421917,37.13167858123779
reward_fn:diff_cumulativeWaitingTime,45,-1170.0,2.391896787045711,36.90791654586792
reward_fn:diff_cumulativeWaitingTime,46,-471.0,2.624223394229835,37.936936140060425
reward_fn:diff_cumulativeWaitingTime,47,-619.0,2.273928813591461,36.504554271698
reward_fn:diff_cumulativeWaitingTime,48,-60.0,2.3926022415179977,37.22781682014465
reward_fn:diff_cumulativeWaitingTime,49,-137.0,2.1666670519891515,36.34378409385681
