params,episode,cumulative_reward,mean_waiting_time
"lane_info:halted,reward_fn:diff_waitingTime",24,4072.0,15.125651880948684
"lane_info:halted,reward_fn:diff_waitingTime",25,237.0,14.85290090698267
"lane_info:halted,reward_fn:diff_waitingTime",26,1327.0,14.803643749680926
"lane_info:halted,reward_fn:diff_waitingTime",27,-403.0,14.622594670602032
"lane_info:halted,reward_fn:diff_waitingTime",28,341.0,14.349899016463317
"lane_info:halted,reward_fn:diff_waitingTime",29,-750.0,14.081316707657333
"lane_info:halted,reward_fn:diff_waitingTime",30,-417.0,14.0320507270411
"lane_info:halted,reward_fn:diff_waitingTime",31,1638.0,13.671345526638518
"lane_info:halted,reward_fn:diff_waitingTime",32,-6194.0,12.886308910108056
"lane_info:halted,reward_fn:diff_waitingTime",33,6162.0,13.467071260651705
"lane_info:halted,reward_fn:diff_waitingTime",34,-793.0,13.808471617372117
"lane_info:halted,reward_fn:diff_waitingTime",35,144.0,13.454594854937968
"lane_info:halted,reward_fn:diff_waitingTime",36,-2362.0,13.019520549486971
"lane_info:halted,reward_fn:diff_waitingTime",37,1391.0,12.50654429899764
"lane_info:halted,reward_fn:diff_waitingTime",38,183.0,12.452101118715206
"lane_info:halted,reward_fn:diff_waitingTime",39,1455.0,12.970436427868766
"lane_info:halted,reward_fn:diff_waitingTime",40,-953.0,12.590210842080687
"lane_info:halted,reward_fn:diff_waitingTime",41,389.0,13.38805382581351
"lane_info:halted,reward_fn:diff_waitingTime",42,-3928.0,12.365376190291695
"lane_info:halted,reward_fn:diff_waitingTime",43,2926.0,11.553908493641437
"lane_info:halted,reward_fn:diff_waitingTime",44,1441.0,12.17589899050227
"lane_info:halted,reward_fn:diff_waitingTime",45,-2646.0,12.352840286251498
"lane_info:halted,reward_fn:diff_waitingTime",46,1412.0,12.355792400693266
"lane_info:halted,reward_fn:diff_waitingTime",47,1117.0,12.088568901978949
"lane_info:halted,reward_fn:diff_waitingTime",48,-78.0,11.687341682005782
"lane_info:halted,reward_fn:diff_waitingTime",49,496.0,11.392531653923008
"lane_info:waitingTime,reward_fn:diff_halted",0,-146.0,20.11735286511519
"lane_info:waitingTime,reward_fn:diff_halted",1,-119.0,19.49111630616743
"lane_info:waitingTime,reward_fn:diff_halted",2,-146.0,19.346585344949915
"lane_info:waitingTime,reward_fn:diff_halted",3,-143.0,19.41394312426981
"lane_info:waitingTime,reward_fn:diff_halted",4,-140.0,18.380281799550538
"lane_info:waitingTime,reward_fn:diff_halted",5,-124.0,18.822749526846945
"lane_info:waitingTime,reward_fn:diff_halted",6,-105.0,18.530636669451727
"lane_info:waitingTime,reward_fn:diff_halted",7,-122.0,19.12543266564597
"lane_info:waitingTime,reward_fn:diff_halted",8,-118.0,18.690231554195606
"lane_info:waitingTime,reward_fn:diff_halted",9,-141.0,18.678074734557388
"lane_info:waitingTime,reward_fn:diff_halted",10,-147.0,18.277359665288806
"lane_info:waitingTime,reward_fn:diff_halted",11,-128.0,16.76464917136122
"lane_info:waitingTime,reward_fn:diff_halted",12,-84.0,18.2627496380722
"lane_info:waitingTime,reward_fn:diff_halted",13,-117.0,18.2172120153661
"lane_info:waitingTime,reward_fn:diff_halted",14,-140.0,16.75710148628725
"lane_info:waitingTime,reward_fn:diff_halted",15,-90.0,16.117096069489353
"lane_info:waitingTime,reward_fn:diff_halted",16,-95.0,16.843176987583696
"lane_info:waitingTime,reward_fn:diff_halted",17,-132.0,15.815620377307756
"lane_info:waitingTime,reward_fn:diff_halted",18,-87.0,15.638840607867234
"lane_info:waitingTime,reward_fn:diff_halted",19,-102.0,15.654642924570409
"lane_info:waitingTime,reward_fn:diff_halted",20,-60.0,15.477061435844162
"lane_info:waitingTime,reward_fn:diff_halted",21,-133.0,15.249180373976051
"lane_info:waitingTime,reward_fn:diff_halted",22,-133.0,14.762662153250288
"lane_info:waitingTime,reward_fn:diff_halted",23,-147.0,14.341258864920643
"lane_info:waitingTime,reward_fn:diff_halted",24,-125.0,14.782021419009686
"lane_info:waitingTime,reward_fn:diff_halted",25,-123.0,13.832153728449791
"lane_info:waitingTime,reward_fn:diff_halted",26,-147.0,14.369978368897875
"lane_info:waitingTime,reward_fn:diff_halted",27,-85.0,14.650154278188744
"lane_info:waitingTime,reward_fn:diff_halted",28,-89.0,14.570300115308468
"lane_info:waitingTime,reward_fn:diff_halted",29,-61.0,14.21066647721042
"lane_info:waitingTime,reward_fn:diff_halted",30,-82.0,13.886270809010805
"lane_info:waitingTime,reward_fn:diff_halted",31,-115.0,13.721171323926768
"lane_info:waitingTime,reward_fn:diff_halted",32,-91.0,13.514712798263913
"lane_info:waitingTime,reward_fn:diff_halted",33,-107.0,13.964492229298726
"lane_info:waitingTime,reward_fn:diff_halted",34,-111.0,13.397303830720015
"lane_info:waitingTime,reward_fn:diff_halted",35,-87.0,13.80524787963385
"lane_info:waitingTime,reward_fn:diff_halted",36,-53.0,12.648261909839992
"lane_info:waitingTime,reward_fn:diff_halted",37,-136.0,13.308095262226125
"lane_info:waitingTime,reward_fn:diff_halted",38,-131.0,13.176226534347869
"lane_info:waitingTime,reward_fn:diff_halted",39,-66.0,12.488705585435723
"lane_info:waitingTime,reward_fn:diff_halted",40,-111.0,12.515138598715401
"lane_info:waitingTime,reward_fn:diff_halted",41,-44.0,12.504775074989096
"lane_info:waitingTime,reward_fn:diff_halted",42,-109.0,12.489716552982543
"lane_info:waitingTime,reward_fn:diff_halted",43,-83.0,12.680157242062267
"lane_info:waitingTime,reward_fn:diff_halted",44,-60.0,11.800560408527094
"lane_info:waitingTime,reward_fn:diff_halted",45,-110.0,11.978707064267077
"lane_info:waitingTime,reward_fn:diff_halted",46,-77.0,12.067374242785807
"lane_info:waitingTime,reward_fn:diff_halted",47,-35.0,11.869384852987874
"lane_info:waitingTime,reward_fn:diff_halted",48,-63.0,11.778509903051999
"lane_info:waitingTime,reward_fn:diff_halted",49,-55.0,11.230817279126173
"lane_info:waitingTime,reward_fn:diff_waitingTime",0,-3396.0,19.628113478153768
"lane_info:waitingTime,reward_fn:diff_waitingTime",1,2499.0,19.987955546079377
"lane_info:waitingTime,reward_fn:diff_waitingTime",2,-3439.0,19.762780262627874
"lane_info:waitingTime,reward_fn:diff_waitingTime",3,-4086.0,19.314725833166253
"lane_info:waitingTime,reward_fn:diff_waitingTime",4,6444.0,19.388819298970578
"lane_info:waitingTime,reward_fn:diff_waitingTime",5,-711.0,19.06248677001766
"lane_info:waitingTime,reward_fn:diff_waitingTime",6,710.0,18.170812551936415
"lane_info:waitingTime,reward_fn:diff_waitingTime",7,-303.0,18.183548603042688
"lane_info:waitingTime,reward_fn:diff_waitingTime",8,-759.0,17.683986582812462
"lane_info:waitingTime,reward_fn:diff_waitingTime",9,814.0,17.564528158668175
"lane_info:waitingTime,reward_fn:diff_waitingTime",10,1866.0,17.5167169936451
"lane_info:waitingTime,reward_fn:diff_waitingTime",11,-5436.0,17.241221600846142
"lane_info:waitingTime,reward_fn:diff_waitingTime",12,3089.0,16.94668691735838
"lane_info:waitingTime,reward_fn:diff_waitingTime",13,-3699.0,16.824859197011364
"lane_info:waitingTime,reward_fn:diff_waitingTime",14,5141.0,15.562759396086
"lane_info:waitingTime,reward_fn:diff_waitingTime",15,-3368.0,16.06293334741804
"lane_info:waitingTime,reward_fn:diff_waitingTime",16,3478.0,14.494846563661348
"lane_info:waitingTime,reward_fn:diff_waitingTime",17,-1456.0,15.138482899860778
"lane_info:waitingTime,reward_fn:diff_waitingTime",18,-1061.0,14.91195858477357
"lane_info:waitingTime,reward_fn:diff_waitingTime",19,219.0,14.297881586960637
"lane_info:waitingTime,reward_fn:diff_waitingTime",20,-199.0,14.050110971698215
"lane_info:waitingTime,reward_fn:diff_waitingTime",21,2407.0,14.03813647372665
"lane_info:waitingTime,reward_fn:diff_waitingTime",22,-1683.0,14.162554843982797
"lane_info:waitingTime,reward_fn:diff_waitingTime",23,-1041.0,13.672305456508612
"lane_info:waitingTime,reward_fn:diff_waitingTime",24,1607.0,13.61227632013698
"lane_info:waitingTime,reward_fn:diff_waitingTime",25,-1103.0,13.265719666718779
"lane_info:waitingTime,reward_fn:diff_waitingTime",26,923.0,13.417494416836476
"lane_info:waitingTime,reward_fn:diff_waitingTime",27,-2122.0,13.703733480141809
"lane_info:waitingTime,reward_fn:diff_waitingTime",28,3240.0,12.965969498072475
"lane_info:waitingTime,reward_fn:diff_waitingTime",29,338.0,13.578754863672348
"lane_info:waitingTime,reward_fn:diff_waitingTime",30,-623.0,12.236857701576458
"lane_info:waitingTime,reward_fn:diff_waitingTime",31,-291.0,12.640301774311501
"lane_info:waitingTime,reward_fn:diff_waitingTime",32,1295.0,12.229180563076572
"lane_info:waitingTime,reward_fn:diff_waitingTime",33,-337.0,12.76727616462163
"lane_info:waitingTime,reward_fn:diff_waitingTime",34,-1216.0,11.949684185425758
"lane_info:waitingTime,reward_fn:diff_waitingTime",35,-566.0,11.816214229274895
"lane_info:waitingTime,reward_fn:diff_waitingTime",36,767.0,11.611127104952896
"lane_info:waitingTime,reward_fn:diff_waitingTime",37,-1643.0,11.349674939776282
"lane_info:waitingTime,reward_fn:diff_waitingTime",38,2568.0,10.67758923436734
"lane_info:waitingTime,reward_fn:diff_waitingTime",39,915.0,11.174340556813995
"lane_info:waitingTime,reward_fn:diff_waitingTime",40,-3150.0,11.119068945941658
"lane_info:waitingTime,reward_fn:diff_waitingTime",41,2504.0,10.37508480280821
"lane_info:waitingTime,reward_fn:diff_waitingTime",42,-3817.0,10.498815732882736
"lane_info:waitingTime,reward_fn:diff_waitingTime",43,376.0,10.935127499550472
"lane_info:waitingTime,reward_fn:diff_waitingTime",44,3809.0,10.683723101247123
"lane_info:waitingTime,reward_fn:diff_waitingTime",45,-912.0,10.556643435522725
"lane_info:waitingTime,reward_fn:diff_waitingTime",46,-1643.0,9.858952601514423
"lane_info:waitingTime,reward_fn:diff_waitingTime",47,1776.0,10.353883274808629
"lane_info:waitingTime,reward_fn:diff_waitingTime",48,-1080.0,9.937735195806443
"lane_info:waitingTime,reward_fn:diff_waitingTime",49,2047.0,9.548594755199176
