params,episode,cumulative_reward,mean_waiting_time
"start_epsilon:1,decay_rate:0.03",47,1567.0,4.579508742712783
"start_epsilon:1,decay_rate:0.03",48,-68.0,4.374672749155483
"start_epsilon:1,decay_rate:0.03",49,-30.0,4.094131205393351
"start_epsilon:1,decay_rate:0.03",50,57.0,3.8319695245560683
"start_epsilon:1,decay_rate:0.03",51,-71.0,4.1220463033541925
"start_epsilon:1,decay_rate:0.03",52,167.0,4.081291894680273
"start_epsilon:1,decay_rate:0.03",53,102.0,3.764070248076364
"start_epsilon:1,decay_rate:0.03",54,-67.0,4.077878822189227
"start_epsilon:1,decay_rate:0.03",55,5.0,3.476230625185498
"start_epsilon:1,decay_rate:0.03",56,-129.0,3.397174824993174
"start_epsilon:1,decay_rate:0.03",57,-173.0,3.636328341043008
"start_epsilon:1,decay_rate:0.03",58,309.0,3.6014194787756333
"start_epsilon:1,decay_rate:0.03",59,-116.0,3.3749730143307137
"start_epsilon:1,decay_rate:0.03",60,165.0,3.9517657279061544
"start_epsilon:1,decay_rate:0.03",61,-221.0,3.4272096179164424
"start_epsilon:1,decay_rate:0.03",62,95.0,3.0438787867538033
"start_epsilon:1,decay_rate:0.03",63,56.0,2.8128227199966958
"start_epsilon:1,decay_rate:0.03",64,-262.0,3.1760727873783123
"start_epsilon:1,decay_rate:0.03",65,297.0,3.1001438252670517
"start_epsilon:1,decay_rate:0.03",66,25.0,2.7618034291464757
"start_epsilon:1,decay_rate:0.03",67,-36.0,3.4889967956454364
"start_epsilon:1,decay_rate:0.03",68,22.0,3.8106836544675247
"start_epsilon:1,decay_rate:0.03",69,-6.0,2.7432041713465742
"start_epsilon:1,decay_rate:0.03",70,-87.0,2.7139610349084347
"start_epsilon:1,decay_rate:0.03",71,60.0,2.729788343978257
"start_epsilon:1,decay_rate:0.03",72,-236.0,2.669771052264809
"start_epsilon:1,decay_rate:0.03",73,291.0,2.4362344533065894
"start_epsilon:1,decay_rate:0.03",74,-59.0,2.537212900419356
"start_epsilon:1,decay_rate:0.03",75,15.0,2.516175053353054
"start_epsilon:1,decay_rate:0.03",76,0.0,2.3781943349787884
"start_epsilon:1,decay_rate:0.03",77,31.0,2.3739259804845836
"start_epsilon:1,decay_rate:0.03",78,-127.0,2.4534668414472427
"start_epsilon:1,decay_rate:0.03",79,70.0,2.6051572273323886
"start_epsilon:1,decay_rate:0.03",80,-12.0,2.574111266243375
"start_epsilon:1,decay_rate:0.03",81,85.0,2.321135102554847
"start_epsilon:1,decay_rate:0.03",82,-60.0,2.6090205603886236
"start_epsilon:1,decay_rate:0.03",83,-4.0,2.3788355290047716
"start_epsilon:1,decay_rate:0.03",84,-148.0,2.1521459941187167
"start_epsilon:1,decay_rate:0.03",85,213.0,2.2763236557213578
"start_epsilon:1,decay_rate:0.03",86,-4.0,2.31631797902566
"start_epsilon:1,decay_rate:0.03",87,-44.0,2.177769380490841
"start_epsilon:1,decay_rate:0.03",88,40.0,2.1447937007633526
"start_epsilon:1,decay_rate:0.03",89,-111.0,1.9519587956945257
"start_epsilon:1,decay_rate:0.03",90,14.0,2.147735004348917
"start_epsilon:1,decay_rate:0.03",91,84.0,2.0060309726144188
"start_epsilon:1,decay_rate:0.03",92,-3.0,2.1018928757895314
"start_epsilon:1,decay_rate:0.03",93,-551.0,2.0448647613855355
"start_epsilon:1,decay_rate:0.03",94,542.0,2.1145083845217894
"start_epsilon:1,decay_rate:0.03",95,-64.0,1.958774654354531
"start_epsilon:1,decay_rate:0.03",96,36.0,1.919965725362554
"start_epsilon:1,decay_rate:0.03",97,-34.0,1.8414367217743826
"start_epsilon:1,decay_rate:0.03",98,76.0,1.93269418621923
"start_epsilon:1,decay_rate:0.03",99,25.0,2.793137752647095
"start_epsilon:0.8,decay_rate:0.02",0,-2323.0,18.01842575601356
"start_epsilon:0.8,decay_rate:0.02",1,-3839.0,17.33478857756956
"start_epsilon:0.8,decay_rate:0.02",2,5306.0,15.583457374699675
"start_epsilon:0.8,decay_rate:0.02",3,-1841.0,16.159763018743238
"start_epsilon:0.8,decay_rate:0.02",4,178.0,14.95975298771408
"start_epsilon:0.8,decay_rate:0.02",5,-453.0,15.685028297109076
"start_epsilon:0.8,decay_rate:0.02",6,-1396.0,14.229850547933866
"start_epsilon:0.8,decay_rate:0.02",7,3055.0,14.165721119277393
"start_epsilon:0.8,decay_rate:0.02",8,74.0,13.939795534509464
"start_epsilon:0.8,decay_rate:0.02",9,727.0,13.96257642614398
"start_epsilon:0.8,decay_rate:0.02",10,-1465.0,13.425657519443918
"start_epsilon:0.8,decay_rate:0.02",11,461.0,12.63035922829817
"start_epsilon:0.8,decay_rate:0.02",12,-355.0,13.19910008799876
